id,codigo,nombre,Peso[Kg],unidad,precio público sin IVA,precio mínimo de venta,precio mayoreo sin IVA,precio distribuidor sin IVA,Precio Medio Mayoreo sin IVA,Marca,Codigo SAT,ean,Volumen[cm3],,Familia,Descripción Familia
19458,GU-505,"Guantes para soldador, rojos, TRUPER",0.292,Par,168.1,125,142.24,107.76,154.31,Truper,46181500,7.50624E+12,1220.778,,P071,Guantes
19510,PIPI-27,"Pistola p/pintar baja presión, 1.5 mm, naranja, entrada sup",0.711,Pieza,262.93,210,219.83,181.03,240.52,Truper,31211908,7.50624E+12,5846.4,,P111,Pistolas para pintar
19588,POT-5B,"Porta taladro de poliéster, 6 compartimentos, TRUPER",0.409,Pieza,245.69,195,202.59,168.1,223.28,Truper,31162800,7.50624E+12,2669.578,,P285,Porta herramientas
19621,DTJ-6B,"Juego de 6 desarmadores mango Comfort Grip, TRUPER",0.574,Set,262.93,210,219.83,181.03,240.52,Truper,31162800,7.50624E+12,2540.436,,P253,Desarmadores
19647,TJA-1,"Rastrillo-pico, mango de madera 14', TRUPER",0.875,Pieza,161.21,119,133.62,102.59,145.69,Truper,27112000,7.50121E+12,3872.96,,P075,Herramientas de jardín nacional
19656,CHP-17X,Caja para herramienta 17' industrial con broches metálicos,1.82,Pieza,237.07,189,195.69,162.93,214.66,Truper,31261500,7.50121E+12,23751,,P022,Cajas de herramientas
19658,RN-X,"Llanta completa imponchable 16', incluye eje y baleros",3.58,Pieza,530.17,425,443.97,366.38,487.07,Truper,24101507,7.50121E+12,25600,,P433,Refacciones de carretillas
19660,PCACY-P,"Pala carbonera chica T-2000, puño 'Y', TRUPER",2.169,Pieza,280.17,225,231.9,193.97,254.31,Truper,27112004,7.50121E+12,11060.04,,P299,Palas nacionales
19662,PARRO-LP,"Pala irrigación T-2000 3 perforaciones, arrocera, mango 45'",1.743,Pieza,318.1,255,262.93,219.83,288.79,Truper,27112004,7.50121E+12,8075.76,,P299,Palas nacionales
19679,LTP-6M,"Lima triángulo pesado 6', 34 dpp, con mango, TRUPER",0.104,Pieza,27.59,22,22.41,18.97,25,Truper,27111900,7.50121E+12,207.019,,P080,Limas
19680,LTP-7M,"Lima triángulo pesado 7', 34 dpp, con mango, TRUPER",0.151,Pieza,42.24,35,36.21,30.17,39.66,Truper,27111900,7.50121E+12,347.004,,P080,Limas
19681,LTP-8M,"Lima triángulo pesado 8', 34 dpp, con mango, TRUPER",0.154,Pieza,49.14,39,40.52,33.62,44.83,Truper,27111900,7.50121E+12,340.704,,P080,Limas
19684,PCAY-G,"Pala carbonera Classic, puño 'Y', extra grande, TRUPER",3.073,Pieza,383.62,305,314.66,262.93,340.52,Truper,27112004,7.50121E+12,13936.204,,P299,Palas nacionales
19687,C-PCY-P,"Pala T-2000 cuadrada, cabeza sola",1.051,Pieza,*,48,*,41.38,54.31,Truper,27112004,7.50121E+12,4458.755,,P299,Palas nacionales
19702,MAN-25x5/8XX,Manguera 5/8' anti-torceduras 6 capas 25m conexiones d/metal,6.187,Pieza,590.52,475,487.07,409.48,538.79,Expert,40142000,7.50121E+12,20216,,P095,Mangueras de jardín armadas
19708,PEP-16L,"Pala espadón Classic, mango largo 49', TRUPER",2.046,Pieza,292.24,235,245.69,202.59,266.38,Truper,27112004,7.50121E+12,6744.58,,P299,Palas nacionales
19710,MA-16F,"Martillo 16 oz uña curva, mango fibra de vidrio, TRUPER",0.699,Pieza,168.1,135,139.66,116.38,154.31,Truper,27111602,7.50121E+12,950.625,,P100,Martillos
19712,PCL-KID,"Pala cuadrada para niños con mango de 30', TRUPER",0.833,Pieza,107.76,79,88.79,68.1,97.41,Truper,60124511,7.50121E+12,3321.563,,P076,Herramientas para niños
19744,MAN-30X5/8XX,Manguera 5/8' anti-torceduras 6 capas 30m conexiones d/metal,6.993,Pieza,693.97,555,573.28,478.45,633.62,Expert,40142000,7.50121E+12,24788.57,,P095,Mangueras de jardín armadas
19750,MAN15RE-PR401,Combo manguera MAN-15X1/2RE y pistola de riego PR-401,2.016,Pieza,245.69,195,202.59,168.1,223.28,Truper,40142000,7.50121E+12,8568,,P095,Mangueras de jardín armadas
19752,MAS-B,"Blíster con 10 cubrebocas para polvos tipo concha, TRUPER",0.07,Pieza,44.83,33,37.07,28.45,40.52,Truper,46182002,7.50121E+12,1964.251,,P223,Protección respiratoria
19753,MAS-X-B,Blíster con 2 respiradores N95 para polvos y partículas,0.051,Pieza,60.34,45,50.86,38.79,56.03,Truper,46182002,7.50121E+12,1887.756,,P223,Protección respiratoria
19757,MAS-POR-V-B,"Respirador N95 con válvula para polvos y partículas, TRUPER",0.045,Pieza,56.03,42,47.41,36.21,50.86,Truper,46182002,7.50121E+12,1961.373,,P223,Protección respiratoria
19780,CHA-22N,"Caja para herramienta de 22' sin compartimentos, TRUPER",2.58,Pieza,357.76,285,297.41,245.69,323.28,Truper,31261500,7.50121E+12,51744,,P022,Cajas de herramientas
19781,CHA-19N,"Caja para herramienta de 19' sin compartimentos, TRUPER",1.84,Pieza,254.31,205,211.21,176.72,231.9,Truper,31261500,7.50121E+12,34507.688,,P022,Cajas de herramientas
19784,BAS-2B,"Juego de 2 baleros para carretillas EXPERT, TRUPER y PRETUL",0.106,Pieza,23.28,17,18.97,14.66,20.69,Truper,24101507,7.50121E+12,145.071,,P433,Refacciones de carretillas
19785,EP-22F,"Escoba plástica para jardín, flexible, 22 dientes, mango 48'",0.553,Pieza,116.38,85,94.83,73.28,103.45,Truper,27112027,7.50121E+12,3339.392,,P403,Escobas para jardín nacionales
19786,EP-22R,"Escoba plástica para jardín, rígida, 22 dientes, mango 48'",0.59,Pieza,119.83,89,99.14,76.72,109.48,Truper,27112027,7.50121E+12,3762.099,,P403,Escobas para jardín nacionales
19787,EP-26F,"Escoba plástica para jardín, flexible, 26 dientes, mango 48'",0.723,Pieza,142.24,105,116.38,90.52,128.45,Truper,27112027,7.50121E+12,5362.8,,P403,Escobas para jardín nacionales
19788,EP-26R,"Escoba plástica para jardín, rígida, 26 dientes, mango 48'",0.68,Pieza,150.86,110,125,94.83,137.07,Truper,27112027,7.50121E+12,10254.402,,P403,Escobas para jardín nacionales
19790,CHA-16N,"Caja para herramienta de 16' sin compartimentos, TRUPER",1.21,Pieza,171.55,139,142.24,119.83,159.48,Truper,31261500,7.50121E+12,21455.5,,P022,Cajas de herramientas
19791,MAN-15X1/2X,Manguera 1/2' super reforzada 4 capas 15 m conexiones metal,2.416,Pieza,275,219,228.45,188.79,249.14,Truper,40142000,7.50121E+12,10535,,P095,Mangueras de jardín armadas
19792,MAN-20x1/2X,Manguera 1/2' super reforzada 4 capas 20 m conexiones metal,3.144,Pieza,323.28,259,266.38,223.28,292.24,Truper,40142000,7.50121E+12,12005,,P095,Mangueras de jardín armadas
19793,MAN-25x1/2X,Manguera 1/2' super reforzada 4 capas 25 m conexiones metal,4.068,Pieza,387.93,310,323.28,267.24,353.45,Truper,40142000,7.50121E+12,14774.4,,P095,Mangueras de jardín armadas
19796,TJ-3H,"Hacha para rajar madera 3 lb, mango fibra de vidrio 16'",1.683,Pieza,231.9,185,193.97,159.48,211.21,Truper,27112000,7.50121E+12,2395.425,,P404,Hachas nacionales
19804,T-6N,"Carretilla 6 ft3 Neumática, bastidores de madera, TRUPER",17.4,Pieza,1538.79,1345,1271.55,1159.48,1400.86,Truper,24101507,7.50121E+12,80863.7,,P432,Carretillas nacionales y Latam
19815,MART-TP,"Martelina talacho-pico, 16 oz, mango madera, TRUPER",0.743,Pieza,197.41,145,162.93,125,180.17,Truper,27112000,7.50121E+12,2991.684,,P191,Martelinas
19817,MART-TH,"Martelina talacho-hacha, 20 oz, mango madera, TRUPER",0.822,Pieza,197.41,145,162.93,125,180.17,Truper,27112005,7.50121E+12,3160.08,,P191,Martelinas
19847,LILE-11T,"Linterna plástica de LED 350 lm, recargable, TRUPER",0.234,Pieza,168.1,135,139.66,116.38,154.31,Truper,39112006,7.50121E+12,3040.681,,P081,Linternas
19854,CHA-14N,"Caja para herramienta de 14' sin compartimentos, TRUPER",0.726,Pieza,111.21,89,91.38,76.72,100.86,Truper,31261500,7.50121E+12,11718,,P022,Cajas de herramientas
19881,EP-26X,"Escoba plástica p/jardín, flex. 26 dientes, mango acero 54'",1.286,Pieza,262.93,195,219.83,168.1,240.52,Truper,27112027,7.50121E+12,11760,,P403,Escobas para jardín nacionales
19882,CHP-26X,Caja para herramienta 26' industrial con broches metálicos,3.3,Pieza,495.69,395,409.48,340.52,452.59,Truper,31261500,7.50121E+12,41405,,P022,Cajas de herramientas
19884,MD-6F,"Marro octagonal 6 lb, mango fibra de vidrio 36', TRUPER",3.47,Pieza,478.45,385,400.86,331.9,435.34,Truper,27111600,7.50121E+12,3088.834,,P406,Marros nacionales
19885,PES-PE,"Pala escarramán T-1000, puño 'Y', TRUPER",1.622,Pieza,185.34,149,154.31,128.45,168.1,Truper,27112004,7.50121E+12,6250.004,,P299,Palas nacionales
19891,MG-KR-L,"Mango de 48' para pisones, TRUPER",1.06,Pieza,*,145,162.93,125,176.72,Truper,27112000,7.50121E+12,1758.792,,P405,Mangos de repuesto
19915,MART-20X,"Martelina talacho-pico, 20 oz, mango TPR, TRUPER EXPERT",0.955,Pieza,469.83,375,383.62,323.28,426.72,Expert,27112005,7.50624E+12,1753.8,,P100,Martillos
19952,GOT-L,"Goggles de seguridad ultra ligeros, antiempaño, TRUPER",0.089,Pieza,168.1,125,142.24,107.76,154.31,Truper,46181802,7.50624E+12,2181.52,,P222,Goggles y lentes
19954,M-33X,"Cinta de aislar 19mm x 18m, TRUPER EXPERT",0.091,Pieza,25.86,19,21.55,16.38,23.28,Expert,31201500,7.50624E+12,114.845,,P230,Cintas de aislar y silicón
19963,BAP-175E,"Barreta para tierra dura de 1'x175 cm, escoplo 67 mm, TRUPER",7.38,Pieza,659.48,525,538.79,452.59,599.14,Truper,27112017,7.50624E+12,2375.951,,P767,"Barretas, grifas y cuñas nacionales"
19997,MAR-16F,"Martillo 16 oz uña recta, mango fibra de vidrio, TRUPER",0.706,Pieza,168.1,135,139.66,116.38,154.31,Truper,27111602,7.50624E+12,932.4,,P100,Martillos
20002,MAT-12P,"Mini arco 12' de plástico para segueta, PRETUL",0.078,Pieza,53.45,39,43.1,33.62,48.28,Pretul,27111500,7.50121E+12,546.829,,P004,Arcos para seguetas
20004,CDC-1915P,"Cinta doble cara de 19 mm x 1.5 m, PRETUL",0.016,Pieza,13.36,10,11.21,8.62,12.5,Pretul,31162800,7.50624E+12,145.08,,P646,Cintas de montaje
20005,CDC-1950P,"Cinta doble cara de 19 mm x 5 m, PRETUL",0.035,Pieza,25.86,19,21.55,16.38,23.28,Pretul,31162800,7.50624E+12,289.078,,P646,Cintas de montaje
20022,HIDE-65P,"Hilo redondo, para desbrozadora, 1.6mm x15m, tarjeta, PRETUL",0.041,Pieza,17.24,13,14.66,11.21,15.95,Pretul,27112014,7.50624E+12,228.888,,P155,Hilos para desbrozadora
20023,HIDE-80P,"Hilo redondo, para desbrozadora, 2mm x15m, tarjeta, PRETUL",0.06,Pieza,21.55,16,18.1,13.79,19.83,Pretul,27112014,7.50624E+12,228.888,,P155,Hilos para desbrozadora
20024,HIDE-95P,"Hilo redondo, para desbrozadora, 2.4mm x12m, tarjeta, PRETUL",0.066,Pieza,23.28,17,18.97,14.66,20.69,Pretul,27112014,7.50624E+12,307.813,,P155,Hilos para desbrozadora
20025,HIDE-105P,"Hilo redondo, para desbrozadora, 2.7mm x12m, tarjeta, PRETUL",0.081,Pieza,26.72,20,22.41,17.24,25,Pretul,27112014,7.50624E+12,300.49,,P155,Hilos para desbrozadora
20032,CEMA-1RB,"Cerradura manija 'Milán' recámara latón brillante, cil metal",0.521,Pieza,231.9,185,193.97,159.48,211.21,Hermex,31162402,7.50624E+12,2215.041,,P164,Cerraduras de manija
20033,CEMA-1BB,"Cerradura manija 'Milán' baño latón brillante, cil metal",0.485,Pieza,219.83,175,180.17,150.86,197.41,Hermex,31162402,7.50624E+12,2190.636,,P164,Cerraduras de manija
20034,CEMA-2RB,"Cerradura manija 'Milán' recámara latón antiguo, cil metal",0.511,Pieza,231.9,185,193.97,159.48,211.21,Hermex,31162402,7.50624E+12,2178.93,,P164,Cerraduras de manija
20035,CEMA-2BB,"Cerradura manija 'Milán' baño latón antiguo, cil metal",0.489,Pieza,219.83,175,180.17,150.86,197.41,Hermex,31162402,7.50624E+12,2200.743,,P164,Cerraduras de manija
20036,CEMA-3RB,"Cerradura manija 'Milán' recámara cromo mate, cil metal",0.516,Pieza,231.9,185,193.97,159.48,211.21,Hermex,31162402,7.50624E+12,2145.991,,P164,Cerraduras de manija
20037,CEMA-3BB,"Cerradura manija 'Milán' baño cromo mate, cilindro metal",0.482,Pieza,219.83,175,180.17,150.86,197.41,Hermex,31162402,7.50624E+12,2196.135,,P164,Cerraduras de manija
20050,AD-2P,"Conector 'Y' 3/4' plástico para manguera, PRETUL",0.039,Pieza,31.03,23,25.86,19.83,28.45,Pretul,21101800,7.50121E+12,292.438,,P776,Conexiones de manguera para jardín
20060,ASPRO-11X,"Aspersor plástico 11' dos vías, estaca plástica, PRETUL",0.091,Pieza,64.66,47,53.45,40.52,57.76,Pretul,21101803,7.50121E+12,1424.629,,P007,Aspersores
20067,ASP-8P,"Aspersor plástico 5 funciones, PRETUL",0.175,Pieza,75,55,62.07,47.41,68.1,Pretul,21101803,7.50121E+12,1727.847,,P007,Aspersores
20069,REG-2P,"Aspersor giratorio 3 brazos, chorro fino, b/plástica, PRETUL",0.1,Pieza,56.03,42,47.41,36.21,50.86,Pretul,21101803,7.50121E+12,1343.342,,P007,Aspersores
20070,ASVE,"Aspersor plástico, cabeza sola, verde, PRETUL",0.06,Pieza,39.66,29,31.9,25,35.34,Pretul,21101803,7.50121E+12,763.6,,P007,Aspersores
20072,ASVE-11X,"Aspersor plástico 11' dos vías estaca metálica verde, PRETUL",0.169,Pieza,85.34,63,70.69,54.31,77.59,Pretul,21101803,7.50121E+12,1335.18,,P007,Aspersores
20081,REG-F,"Aspersor base metálica circular, tipo flor, PRETUL",0.095,Pieza,56.03,42,47.41,36.21,50.86,Pretul,21101803,7.50624E+12,744.05,,P007,Aspersores
20110,FODOC-13CP,"Lámpara doble T4 13 W luz cálida en caja, VOLTECK",0.075,Pieza,30.17,25,25.86,21.55,28.45,Volteck,39101600,7.50121E+12,442.476,,P065,Focos ahorradores
20123,CAIMAN-P,"Caballete con 2 caimanes para cables pasa corriente, PRETUL",0.189,Set,40.52,30,33.62,25.86,37.07,Pretul,26121800,7.50121E+12,543.674,,P158,Cables pasa corriente
20167,BOAC-1P,"Bomba centrífuga para agua modelo europeo, 1 HP, PRETUL",10.75,Pieza,1564.66,1250,1288.79,1077.59,1422.41,Pretul,40151500,7.50624E+12,22202.4,,P146,Bombas para agua
20180,FL-10P,"Flota de esponja 9-1/2' espesor 3/4', acabado áspero, PRETUL",0.249,Pieza,119.83,89,99.14,76.72,109.48,Pretul,23101500,7.50121E+12,1819.99,,P768,Llanas y flotas
20181,MEA-50SP,"Calibrador de presión 50 psi, cabeza sencilla, PRETUL",0.039,Pieza,39.66,29,31.9,25,35.34,Pretul,41112414,7.50121E+12,205.705,,P227,Medidores de aire
20182,MEA-50DP,"Calibrador de presión 50 psi, cabeza doble, PRETUL",0.05,Pieza,50.86,38,42.24,32.76,47.41,Pretul,41112414,7.50121E+12,224.64,,P227,Medidores de aire
20218,JD-4BP,"Juego de 4 desarmadores mango Comfort Grip, PRETUL",0.31,Set,103.45,83,85.34,71.55,94.83,Pretul,27113201,7.50121E+12,1149.479,,P253,Desarmadores
20219,JD-8BP,"Juego de 8 desarmadores mango Comfort Grip, PRETUL",0.641,Set,195.69,157,161.21,135.34,178.45,Pretul,27111700,7.50121E+12,2094.661,,P253,Desarmadores
20220,JD-6BP,"Juego de 6 desarmadores mango Comfort Grip, PRETUL",0.471,Set,152.59,122,126.72,105.17,139.66,Pretul,27111700,7.50121E+12,1684.301,,P253,Desarmadores
20240,BC-10P,"Berbiquí 12' perilla de plástico, PRETUL",0.66,Pieza,530.17,395,443.97,340.52,487.07,Pretul,27111515,7.50121E+12,1591.25,,P011,Berbiquíes
20322,E-1F,"Espátula flexible 1' con mango de plástico, PRETUL",0.045,Pieza,23.28,17,18.97,14.66,20.69,Pretul,27111909,7.50121E+12,173.692,,P059,Espátulas
20323,E-5F,"Espátula flexible 5' con mango de plástico, PRETUL",0.075,Pieza,33.62,25,28.45,21.55,31.03,Pretul,27111909,7.50121E+12,291.318,,P059,Espátulas
20330,GU-455,"Guantes de algodón con puntos PVC en palma, unitalla, PRETUL",0.084,Par,39.66,29,31.9,25,35.34,Pretul,46181500,7.50624E+12,519.299,,P071,Guantes
20401,LEN-ST-P,"Lentes de seguridad transparentes, PRETUL LITE",0.025,Pieza,26.72,20,22.41,17.24,25,Pretul,46181811,7.50121E+12,296,,P222,Goggles y lentes
20402,LEN-SN-P,"Lentes de seguridad grises, PRETUL LITE",0.025,Pieza,26.72,20,22.41,17.24,25,Pretul,46181811,7.50121E+12,288,,P222,Goggles y lentes
20403,LEN-SA-P,"Lentes de seguridad ámbar, PRETUL LITE",0.025,Pieza,26.72,20,22.41,17.24,25,Pretul,46181811,7.50624E+12,318.274,,P222,Goggles y lentes
20504,CM-45P,"Candado laminado, 45 mm, gancho corto, blíster, HERMEX BASIC",0.228,Pieza,79.31,63,65.52,54.31,71.55,Hermex,46171501,7.50121E+12,283.247,,P024,Candados
20507,CM-40X4P,"Juego de 4 candados cuerpo laminado, 40 mm, HERMEX BASIC",0.735,Pieza,258.62,209,214.66,180.17,237.07,Hermex,46171501,7.50121E+12,946.998,,P024,Candados
20508,CM-50X4P,"Juego de 4 candados cuerpo laminado, 50 mm, HERMEX BASIC",1.228,Pieza,357.76,285,297.41,245.69,323.28,Hermex,46171501,7.50121E+12,1264.065,,P024,Candados
20524,CCA-40P,"Cinta de empaque 48 mm x 40 m canela, PRETUL",0.1,Pieza,16.38,12,13.36,10.34,14.66,Pretul,31201517,7.50624E+12,422.279,,P231,Cintas de empaque
20525,CTR-40P,"Cinta de empaque 48 mm x 40 m transparente, PRETUL",0.101,Pieza,16.38,12,13.36,10.34,14.66,Pretul,31201517,7.50624E+12,411.249,,P231,Cintas de empaque
20526,CCA-150P,"Cinta de empaque 48 mm x 150 m canela, PRETUL",0.306,Pieza,45.69,34,37.93,29.31,42.24,Pretul,31201517,7.50624E+12,720,,P231,Cintas de empaque
20527,CTR-150P,"Cinta de empaque 48 mm x 150 m transparente, PRETUL",0.309,Pieza,45.69,34,37.93,29.31,42.24,Pretul,31201517,7.50624E+12,720,,P231,Cintas de empaque
20528,CDU-10P,"Cinta para ducto 10m x 48mm, espesor 0.16mm, PRETUL",0.095,Pieza,26.72,20,22.41,17.24,25,Pretul,31201500,7.50624E+12,423.96,,P234,Cintas para ducto
20529,CDU-30P,"Cinta para ducto 30m x 48mm, espesor 0.16mm, PRETUL",0.236,Pieza,75,55,62.07,47.41,68.1,Pretul,31201500,7.50624E+12,627.2,,P234,Cintas para ducto
20530,CDU-50P,"Cinta para ducto 50m x 48mm, espesor 0.16mm, PRETUL",0.382,Pieza,116.38,85,94.83,73.28,103.45,Pretul,31201500,7.50624E+12,832.05,,P234,Cintas para ducto
20541,CT-6PC,"Cuchara para albañil 6' tipo Centroamericana, PRETUL",0.204,Pieza,62.07,49,50.86,42.24,56.03,Pretul,27112200,7.50624E+12,951.322,,P047,Cucharas de albañil
20542,CT-7PC,"Cuchara para albañil 7' tipo Centroamericana, PRETUL",0.229,Pieza,66.38,53,54.31,45.69,60.34,Pretul,27112200,7.50624E+12,939.35,,P047,Cucharas de albañil
20543,CT-8PC,"Cuchara para albañil 8' tipo Centroamericana, PRETUL",0.285,Pieza,70.69,57,58.62,49.14,64.66,Pretul,27112200,7.50624E+12,1070,,P047,Cucharas de albañil
20544,CT-9PC,"Cuchara para albañil 9' tipo Centroamericana, PRETUL",0.321,Pieza,76.72,62,64.66,53.45,70.69,Pretul,27112200,7.50624E+12,1384.775,,P047,Cucharas de albañil
20545,CT-10PC,"Cuchara para albañil 10' tipo Centroamericana, PRETUL",0.368,Pieza,81.9,65,68.1,56.03,73.28,Pretul,27112200,7.50624E+12,1405.456,,P047,Cucharas de albañil
20565,MH-8P,"Mazo de hule, 8 oz, PRETUL",0.4,Pieza,70.69,52,57.76,44.83,64.66,Pretul,27111617,7.50624E+12,1324.8,,P214,Mazos de hule y golpe seco
20566,MH-16P,"Mazo de hule, 16 oz, PRETUL",0.673,Pieza,83.62,62,68.97,53.45,76.72,Pretul,27111617,7.50624E+12,1890,,P214,Mazos de hule y golpe seco
20567,MH-24P,"Mazo de hule, 24 oz, PRETUL",0.946,Pieza,119.83,89,99.14,76.72,109.48,Pretul,27111617,7.50624E+12,2727.813,,P214,Mazos de hule y golpe seco
20583,RN-P16,"Llanta completa neumática 16', incluye eje y baleros, PRETUL",3.62,Pieza,306.03,245,254.31,211.21,280.17,Pretul,24101507,7.50624E+12,24800,,P433,Refacciones de carretillas
20584,N-P16,"Llanta neumática 16', sin cámara, PRETUL",1.572,Pieza,119.83,95,99.14,81.9,107.76,Pretul,24101507,7.50624E+12,7761.6,,P433,Refacciones de carretillas
20594,FA-POD-316,"Filtro de aire para podadora P-316P, PRETUL",0.045,Pieza,107.76,79,88.79,68.1,97.41,Pretul,27112000,7.50624E+12,596.949,,P174,Podadoras (refacciones y accesorios)
20595,MT-16P,"Martillo uña curva 16 oz, mango tubular, PRETUL",0.857,Pieza,111.21,89,90.52,76.72,102.59,Pretul,27111602,7.50624E+12,1070.916,,P100,Martillos
20596,MTR-16P,"Martillo uña recta 16 oz, mango tubular, PRETUL",0.869,Pieza,111.21,89,90.52,76.72,102.59,Pretul,27111602,7.50624E+12,1029.375,,P100,Martillos
20597,MTR-20P,"Martillo uña recta 20 oz, mango tubular, PRETUL",1.043,Pieza,133.62,105,107.76,90.52,119.83,Pretul,27111602,7.50624E+12,1528.65,,P100,Martillos
20602,CHP-13CP,"Caja para herramienta de 13' con compartimentos, PRETUL",0.506,Pieza,87.93,70,72.41,60.34,80.17,Pretul,31261500,7.50624E+12,7507.5,,P022,Cajas de herramientas
20603,CHP-16CP,"Caja para herramienta de 16' con compartimentos, PRETUL",0.95,Pieza,161.21,129,133.62,111.21,145.69,Pretul,31261500,7.50624E+12,16307.75,,P022,Cajas de herramientas
20604,CHP-19CP,"Caja para herramienta de 19' con compartimentos, PRETUL",1.45,Pieza,211.21,169,174.14,145.69,191.38,Pretul,31261500,7.50624E+12,24541,,P022,Cajas de herramientas
20613,R-12AL-P,"Rastrillo jardinero, 12 dientes, PRETUL",0.89,Pieza,142.24,105,116.38,90.52,128.45,Pretul,27112003,7.50624E+12,3768.457,,P408,Rastrillos nacionales
20614,EST-5P,"Estante plástico 5 repisas cap. 35 Kg, 180x44x92, PRETUL",9.68,Pieza,806.03,645,668.1,556.03,728.45,Pretul,24102004,7.50624E+12,108290,,P861,Estantes
20619,CO-4R,"Concha metálica para carretillas CAP-40NB/FB, PRETUL",3.96,Pieza,405.17,325,335.34,280.17,369.83,Pretul,24101507,7.50624E+12,9999.99,,P433,Refacciones de carretillas
20622,CAP-5WNDR,"Carretilla 5.5ft3 roja, neumática, bastidores madera, PRETUL",14.26,Pieza,1077.59,935,883.62,806.03,978.45,Pretul,24101507,7.50624E+12,68708.815,,P432,Carretillas nacionales y Latam
20623,CAP-5WFFR,"Carretilla 5.5ft3 roja,imponchable, bastidores madera,PRETUL",14.34,Pieza,1250,1085,1025.86,935.34,1133.62,Pretul,24101507,7.50624E+12,83884.202,,P432,Carretillas nacionales y Latam
20624,CAP-5WNDG,"Carretilla 5.5ft3 gris, neumática, bastidores madera, PRETUL",13.2,Pieza,961.21,835,788.79,719.83,875,Pretul,24101507,7.50624E+12,68794.523,,P432,Carretillas nacionales y Latam
20625,CAP-5WFFG,"Carretilla 5.5ft3 gris,imponchable, bastidores madera,PRETUL",13.14,Pieza,1077.59,935,883.62,806.03,978.45,Pretul,24101507,7.50624E+12,66852.876,,P432,Carretillas nacionales y Latam
20628,CAP-40NB,"Carretilla 4 ft3 roja, neumática, bastidor tubular, PRETUL",13.44,Pieza,1107.76,965,918.1,831.9,1004.31,Pretul,24101507,7.50624E+12,72310.42,,P432,Carretillas nacionales y Latam
20629,CAP-40FB,"Carretilla 4 ft3 roja, imponchable, bastidor tubular, PRETUL",12.6,Pieza,1163.79,1015,961.21,875,1056.03,Pretul,24101507,7.50624E+12,72310.42,,P432,Carretillas nacionales y Latam
20631,SUS-CASP,"Suspensión para cascos, ajuste por intervalos, PRETUL",0.089,Pieza,47.41,35,38.79,30.17,43.1,Pretul,31162800,7.50624E+12,2724.068,,P224,Cascos de seguridad
