1,165,-51
1,165,106
3,3171,-5
3,3171,-5
3,3212,-2
3,3212,-2
3,667,-4305
3,667,-10381
3,3398,-1
3,3398,-1
1,1784,-14
1,1784,-17
1,721,-15
1,721,-20
1,2544,-6
1,2544,13
1,5208,55
1,5208,122
3,3542,-2
3,3542,-2
1,5261,167
1,5261,70
3,3724,-4
3,3724,-5
1,3905,-11
1,3905,-3
1,5263,-2
1,5263,-2
1,5262,-23
1,5262,33
1,4462,-1
1,4462,7
3,3674,-2
3,3674,-2
1,2214,-339
1,2214,-219
1,841,44
1,841,66
1,802,32
1,802,12
1,811,-32
1,811,-45
3,2930,-3
3,2930,-3
1,1345,148
1,1345,397
3,1366,-16
3,1366,-24
1,5137,-4
1,5137,-5
1,2965,-84
1,2965,2
1,2976,-128
1,2976,202
1,2973,-26
1,2973,105
3,3058,-10
3,3058,-11
3,103,-1
3,103,-1
1,803,-78
1,803,76
1,5205,11
1,5205,44
3,2157,-6
3,2157,-18
3,3977,-4
3,3977,-4
3,1385,-62
3,1385,-153
3,777,-4
3,777,-4
1,3482,-5
1,3482,-7
1,5120,-1
1,5120,-1
3,661,-763
3,661,-2773
3,2206,-10
3,2206,-10
1,232,-233
1,232,808
1,2199,-114
1,2199,105
1,2200,-171
1,2200,-119
1,2169,-504
1,2169,592
1,2215,-517
1,2215,-457
3,79,-618
3,79,-863
3,171,-4300
3,171,-6109
3,1414,-910
3,1414,-1995
3,3144,-10
3,3144,-10
1,383,-1014
1,383,2741
3,446,-10
3,446,-18
1,1309,15
1,1309,14
1,150,-69
1,150,-48
1,3861,-14
1,3861,-14
3,713,-85
3,713,-237.76
1,359,-192
1,359,90
1,387,16
1,387,525
1,4153,0
1,4153,0
1,4154,0
1,4154,0
1,1788,35
1,1788,255
1,261,-611
1,261,119
1,3402,-19
1,3402,-19
1,4336,-41
1,4336,41
1,3747,-174
1,3747,-174
1,3748,-23
1,3748,-36
1,1347,-51
1,1347,-2
3,4103,-680
3,4103,-1111
1,2555,-3
1,2555,-3
3,291,-109
3,291,-250
3,383,-1204
3,383,-3189
1,4611,78
1,4611,71
3,3473,-2
3,3473,-2
1,5217,0
1,5217,-892
3,3996,-2
3,3996,-16
