2971,1,10
2348,3,-13
1396,3,10
4676,3,283
4152,3,-2083
5113,3,33
5117,3,88
4512,3,30
5548,1,-6
12,1,11
4729,1,15
5455,1,134
3898,4,18
367,1,492
3596,1,16
5551,1,1
5361,1,13
4099,3,-724
5310,1,3
3220,3,25
5431,4,0
5326,3,25
1397,1,8
1949,4,1
5327,4,14
524,1,15
670,4,517
1707,1,134
653,1,-1
3459,1,43
3107,1,12
5099,1,69.5
4740,3,10
5502,1,87
4774,1,6
1790,3,-129
5399,1,29
5275,1,1
5276,1,0
5277,1,3
848,1,7
1803,4,49
5453,4,28
3159,4,40
1290,1,3
1291,1,0
5562,1,0
1072,1,56
5334,1,247
1899,1,10
876,1,50
3064,1,0
3803,1,30
3496,3,-1
4478,4,3
50,1,226
2476,3,-3
2586,1,-1
636,1,22
2245,1,0
5462,1,10
1878,1,5
3219,3,24
3518,3,25
4383,3,-53
4768,1,5
3745,1,-57
223,4,0
3612,3,-25
4348,1,-3
3936,3,3
4613,1,17
174,1,0
3174,3,11
5138,1,0
4606,4,-1
3898,1,-74
878,4,16
793,1,29
5404,1,1
5163,4,4
3078,4,7
5296,1,1
3703,3,-16
5484,3,0
5536,4,-3
3708,3,5
4736,3,5
2166,3,-67
2176,3,6
3249,1,-1
4677,4,153.5
174,4,0
4382,3,-77
2995,4,28
5493,3,-101
3436,3,4
1899,3,8
5122,3,-267
3222,1,360
3948,1,20
5301,1,0
3242,1,-14
892,1,41
3712,1,735
645,3,26
297,1,332
5589,4,0
5220,1,896.5
906,1,45
3486,3,37
5216,3,-1
1061,3,-4
156,3,13
2221,4,11
3061,4,1
747,4,205
889,4,0
5335,4,29
5507,4,0
1685,1,1900
1687,1,1000
1688,1,1000
3195,4,-2
1690,1,200
1692,1,900
1683,1,1200
3931,1,5
1383,3,3
5595,3,15
5430,3,-10
5409,3,0
2702,3,0
861,3,25
863,3,6
5512,1,14
2418,1,69
5207,1,14
5283,1,-4
5025,4,13
1194,1,-2
5128,3,-6
2520,3,0
1865,1,-10
1864,1,-3
3483,1,25
5323,4,2
241,1,0
238,1,97
230,1,0
2806,4,0
4059,4,947
179,4,0
3157,4,19
5243,3,-17
3953,1,12
1753,1,43
3111,1,-15
4376,1,12
15,3,3
4608,4,90
3190,4,-2
4499,4,0
5487,1,104
5449,3,-45
2781,3,78
2779,3,50
801,3,40
648,3,94
1028,1,61
3824,1,-8
2312,3,-15
5597,1,-2
5135,1,0
160,1,0
5498,1,1
3126,1,44
3751,1,-2
5052,1,22
4945,3,-7
2234,1,0
2489,4,0
3017,4,4
87,4,106
3080,4,0
1381,1,13
5332,3,21
1357,3,5
5161,3,-109
4608,1,262
84,3,51.2
4748,3,8
1352,3,-10
4233,3,-16
147,3,19
5457,3,55
5245,3,54
2525,3,1
5549,3,-5
5087,1,225
1311,1,2
4771,4,10
5457,4,111
5455,4,80
2858,1,0
5637,4,0
1313,4,14
4060,3,-3659
1313,3,-4
4380,3,14
170,3,-547
740,3,10
666,3,1011.3
2718,1,5
2324,1,1
5384,1,0
4370,3,-9
3924,1,0
1294,4,26
1597,1,-3
2531,1,1
3768,1,41
3767,1,89
311,1,1
5512,3,-223
3919,1,0
3183,3,-9
5573,1,20
1626,1,-5
5639,4,4
2527,3,-4
1814,3,-64
4149,3,-43
4046,3,-1133
3824,3,-16
14,1,7
752,1,36
819,3,35
862,3,15
647,3,-18
1323,1,15
5230,4,1
3172,4,21
3193,4,40
3191,4,-1
4052,4,747
5115,4,-2
641,4,25
4693,1,-350
1691,1,300
588,1,2
160,3,-204
3802,3,65
4498,1,0
5379,3,-70
5466,3,20
5092,3,-18
3806,3,-3
1350,1,5
3400,1,37
3516,1,27
2493,1,-220
3623,1,10
2491,4,0
5143,1,6
5284,1,186
3830,3,8
2354,4,0
4336,4,12
4345,4,10
4343,4,25
5201,1,1
3483,3,36
5493,1,47
3766,3,38
5286,3,28
5248,4,0
116,1,0
3038,3,-6
3873,1,-1
5653,4,0
4677,3,431.7
887,3,47
1319,1,7
5507,3,-2
5392,1,0
230,3,11
5483,3,0
3192,1,-114
674,4,295.5
2765,1,-116
5422,4,20
3800,1,40
5640,1,11
4515,1,-11
4752,1,6
5529,3,-4
1330,3,5
3187,1,-5
2767,3,-15
1374,1,-1
5645,1,20
5016,1,-3
1525,1,-2
3505,1,2
5214,1,0
5452,4,6
5649,3,16
3654,1,19
3856,4,14
2591,1,-60
5485,1,0
5228,3,1.1
3035,3,14
3241,3,-3
638,3,-54
349,1,455
2721,1,11
2547,3,-26
5320,4,0
2672,1,-5
5654,1,12
5382,1,3
5588,1,0
88,4,135
5116,3,123
376,3,133
3186,1,-4
26,1,171.5
93,3,102
1346,3,11
336,3,-10
353,3,-39
5347,4,-3
5319,1,0
927,1,66
844,1,-10
1361,4,23
1950,3,1
86,4,219
894,4,2
1931,4,0
3049,4,0
4692,1,1100
5365,4,0
3166,1,2
5208,3,14
4796,3,1
4856,3,2
4782,3,4
1381,3,5
5530,3,8
2595,1,2
5483,1,0
3170,1,128
5095,1,43
5063,1,91
5658,1,19
2464,1,-15
5644,4,40
842,1,90
935,1,18
207,3,295
1389,1,-14
5203,3,-34
5293,3,1
2874,3,-4
